,ID,START_DATE,END_DATE,TIMER_total,SYMBOL,EVALUATION_01,EVALUATION_02,EVALUATION_index,SATISFACTION,TRUST,OUTAGE_q01,OUTAGE_q02,OUTAGE_q03,OUTAGE_01,OUTAGE_02,OUTAGE_03,OUTAGE_long,AREA,CITY,CITY_short,GOV_EVALUATION,GOV_SATISFACTION,GOV_TRUST,GOV_ATTITUDES,INTEREST,GENDER,AGE,EDUCATION,INCOME,HOUSE,IDEOLOGY,IEC_ATTITUDES_first,IEC_ATTITUDES_second,IEC_ATTITUDES_third,IEC_ATTITUDES_fourth,MEKOROT_recognize,IROADS_recognize,EAPC_recognize,NTA_recognize,IEC_symbol_recognize,IEC_work,IEC_work_relative,IEC_work_01,IEC_debt,SYMBOL_not_recognize,TIMER_total_filter,IMC,MISSING,GUESS_filter
355,355,14/12/2015 21:19,14/12/2015 21:32,13,2,5,5,5,5,5,2,2,2,1,1,0.5,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.5,0.333333333,0.388888889,0,1,41,0.571428571,0,1,0.5,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,1,0,0,0,1,0,0,0,0,0,0,1,0,0
356,356,14/12/2015 21:25,14/12/2015 21:32,7,2,3,8,5.5,8,6,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,0.75,0,28,1,0.5,0,0.4,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,1,1,0,0,1,0,0,0,0,0,0,0,0,0
357,357,14/12/2015 21:22,14/12/2015 21:33,11,0,6,5,5.5,5,5,3,2,2,1,1,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,0.75,1,24,0.714285714,0.5,0,0.2,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,0,0,1,0,0,0,1,1,0,0,0,0,0,0
358,358,14/12/2015 21:32,14/12/2015 21:34,2,0,6,4,5,6,7,2,4,2,1,1,0.666666667,1,OTHER,OTHER,OTHER,0.666666667,0.5,0.666666667,0.611111111,0.75,0,21,0.142857143,0.5,0,0.6,EVALUATION_01,SATISFACTION,TRUST,EVALUATION_02,0,0,0,0,0,0,0,0,0,0,1,1,0,0
359,359,14/12/2015 21:31,14/12/2015 21:35,4,2,7,8,7.5,5,5,2,1,2,1,0.5,0.333333333,0,SHFELA,MODIIN,MDN,0.5,0.5,0.5,0.5,0,0,43,0.857142857,0.5,1,0.5,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,0,0,0,1,0,0,0,0,0,0,1,0,0
360,360,14/12/2015 21:31,14/12/2015 21:36,5,1,9,8,8.5,9,9,1,1,1,0,0,0.166666667,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.333333333,0.333333333,1,0,35,0.714285714,0.5,1,0.7,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,0,1,0,0,0,0,0,0,0,0,0,1,0,0
361,361,14/12/2015 21:23,14/12/2015 21:36,13,0,3,4,3.5,5,3,2,2,3,1,1,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0,43,0.571428571,0.75,1,0.7,SATISFACTION,TRUST,EVALUATION_02,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,1,0,0
362,362,14/12/2015 21:29,14/12/2015 21:36,7,0,7,7,7,7,6,1,1,2,0,0,0.333333333,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.5,0.388888889,1,0,64,1,0.25,1,0.7,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,1,1,1,0,0,0,0,0,0,0,0,0,0,0
363,363,14/12/2015 21:25,14/12/2015 21:37,12,1,7,7,7,7,7,2,1,1,1,0.5,0.166666667,0,SHFELA,MODIIN,MDN,0.5,0.5,0.5,0.5,0,1,51,0.571428571,0.5,1,0.3,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,1,0,0
364,364,14/12/2015 21:27,14/12/2015 21:37,10,1,2,4,3,5,2,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.333333333,0.222222222,1,0,42,1,1,1,1,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,1,0,0,0,0,0,0,0,0,0,0,1,0,0
365,365,14/12/2015 21:32,14/12/2015 21:37,5,2,1,3,2,3,3,1,0,3,0,0,0.333333333,0,SHFELA,MODIIN,MDN,0.5,0.5,0.333333333,0.444444444,0.5,1,28,0.857142857,0.75,0,0.2,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,0,0,0,0,1,0,0,0,0,0,0,1,0,0
366,366,14/12/2015 21:18,14/12/2015 21:37,19,0,8,5,6.5,4,3,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.666666667,0.666666667,0.555555556,0,1,37,0.857142857,0.75,0,0.4,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367,367,14/12/2015 21:26,14/12/2015 21:38,12,0,8,5,6.5,5,6,1,0,2,0,0,0.166666667,0,SHARON,HOD HASHARON,HDS,0.166666667,0.5,0.333333333,0.333333333,0.75,1,36,0.571428571,0,1,0.6,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,0,1,0,0,0,0,0,0,1,0,0,0,0,0
368,368,14/12/2015 21:27,14/12/2015 21:38,11,1,6,7,6.5,4,3,1,0,1,0,0,0,0,SHFELA,NES TZIONA,NTZ,0.666666667,0.666666667,0.5,0.611111111,1,1,40,0.857142857,0,1,0.6,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369,369,14/12/2015 21:24,14/12/2015 21:39,15,2,7,3,5,6,6,1,0,2,0,0,0.166666667,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.5,0.5,0.444444444,0.5,0,36,0.857142857,0.25,1,0.6,SATISFACTION,EVALUATION_01,EVALUATION_02,TRUST,1,0,0,0,1,0,0,0,0,0,0,1,0,0
370,370,14/12/2015 21:33,14/12/2015 21:39,6,2,3,2,2.5,3,2,2,4,2,1,1,0.666666667,1,OTHER,OTHER,OTHER,0.333333333,0.5,0.333333333,0.388888889,1,1,38,0.857142857,0,0,0.9,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,0,0,0,1,0,0,0,0,0,0,0,0,0
371,371,14/12/2015 21:34,14/12/2015 21:40,6,0,3,2,2.5,1,1,1,1,2,0,0,0.333333333,0,SHARON,HOD HASHARON,HDS,0,0.166666667,0,0.055555556,0.75,1,44,1,0,0,0.3,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,1,1,0,0,0,0,0,0,0,0,0,0,0,0
372,372,14/12/2015 21:36,14/12/2015 21:40,4,0,2,3,2.5,2,2,3,5,3,1,1,1,1,SHARON,RAANANA,RNA,0.166666667,0.166666667,0.166666667,0.166666667,1,0,43,0.857142857,0.75,0,0.5,EVALUATION_02,TRUST,SATISFACTION,EVALUATION_01,1,1,1,0,0,0,0,0,0,0,0,1,0,0
373,373,14/12/2015 21:32,14/12/2015 21:40,8,1,8,8,8,8,9,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.333333333,0.5,0.333333333,0,1,24,0.714285714,0.5,0,0.6,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,1,0,0,0,0,0,0,0,0,0,0,0,0,0
374,374,14/12/2015 21:31,14/12/2015 21:41,10,0,6,6,6,6,6,3,1,2,1,0.5,0.5,0,SHARON,HERZELIA,HZL,0.5,0.5,0.5,0.5,1,1,61,0.857142857,0,1,0.7,SATISFACTION,EVALUATION_01,EVALUATION_02,TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,375,14/12/2015 21:38,14/12/2015 21:42,4,1,7,5,6,4,5,2,1,2,1,0.5,0.333333333,0,SHFELA,MODIIN,MDN,0.333333333,0.166666667,0.333333333,0.277777778,0.75,0,49,1,0.75,1,0.8,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376,376,14/12/2015 21:36,14/12/2015 21:42,6,1,7,6,6.5,7,7,3,3,3,1,1,0.833333333,1,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.333333333,0.333333333,1,0,54,0.857142857,0.75,0,0.6,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,1,0,0,0,0,0,0,0,0,0,0,0,0
377,377,14/12/2015 21:39,14/12/2015 21:42,3,0,3,3,3,2,2,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,1,1,41,0.857142857,1,1,1,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0
378,378,14/12/2015 21:35,14/12/2015 21:42,7,2,6,6,6,7,6,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,1,0,31,0.857142857,0,0,0.2,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,0,1,0,0,1,0,0,0,0,0,0,0,0,0
379,379,14/12/2015 21:37,14/12/2015 21:42,5,2,6,5,5.5,5,5,3,2,2,1,1,0.666666667,0,SHFELA,NES TZIONA,NTZ,0.5,0.5,0.333333333,0.444444444,0.75,0,32,0.857142857,0.25,1,0.5,EVALUATION_02,TRUST,EVALUATION_01,SATISFACTION,0,1,0,0,1,0,0,0,0,0,0,1,0,0
380,380,14/12/2015 21:41,14/12/2015 21:44,3,1,3,3,3,3,3,1,0,2,0,0,0.166666667,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,0,1,22,0.714285714,0.5,0,0.3,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,1,0,0
381,381,14/12/2015 21:38,14/12/2015 21:45,7,2,1,1,1,1,4,3,5,3,1,1,1,1,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.166666667,0.277777778,0,0,21,0.714285714,0,0,0.5,TRUST,EVALUATION_02,SATISFACTION,EVALUATION_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0
382,382,14/12/2015 21:37,14/12/2015 21:46,9,0,7,6,6.5,7,8,1,0,1,0,0,0,0,SHFELA,MODIIN,MDN,0.666666667,0.666666667,0.666666667,0.666666667,1,1,24,0.714285714,0,0,0.7,SATISFACTION,EVALUATION_01,EVALUATION_02,TRUST,0,0,0,0,0,0,0,0,0,0,0,1,0,0
383,383,14/12/2015 21:42,14/12/2015 21:47,5,1,6,2,4,3,1,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0,0,0,0,1,0,46,0.714285714,0.5,1,0.3,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,1,0,0,0,0,0,0,0,0,0,0,1,0,0
384,384,14/12/2015 21:40,14/12/2015 21:48,8,0,3,4,3.5,6,5,1,0,3,0,0,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0,0,0,0,1,0,60,0.714285714,0.75,1,0.5,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,385,14/12/2015 21:42,14/12/2015 21:49,7,2,8,8,8,8,8,3,1,3,1,0.5,0.666666667,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.166666667,0.277777778,1,0,42,0.571428571,0.5,0,0.5,EVALUATION_01,SATISFACTION,EVALUATION_02,TRUST,1,1,0,0,1,0,0,0,1,0,0,0,0,0
386,386,14/12/2015 21:40,14/12/2015 21:50,10,2,8,8,8,8,8,2,1,3,1,0.5,0.5,0,SHFELA,MODIIN,MDN,0.666666667,0.666666667,0.833333333,0.722222222,1,0,61,1,0.75,1,0.4,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,0,0,0,1,0,0,0,0,0,0,0,0,0
387,387,14/12/2015 21:40,14/12/2015 21:50,10,0,1,2,1.5,4,3,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.333333333,0.222222222,1,0,53,0.428571429,0.75,1,0.6,SATISFACTION,TRUST,EVALUATION_02,EVALUATION_01,1,0,1,0,0,0,0,0,0,0,0,0,0,0
388,388,14/12/2015 21:47,14/12/2015 21:51,4,1,8,8,8,8,8,2,3,2,1,1,0.5,1,SHFELA,MODIIN,MDN,0.833333333,0.833333333,0.666666667,0.777777778,0.75,1,40,1,0.75,1,0.6,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,0,1,0,1,0,0,0,0,0,0,0,1,0,0
389,389,14/12/2015 21:44,14/12/2015 21:51,7,1,5,5,5,5,5,2,1,2,1,0.5,0.333333333,0,SHFELA,MODIIN,MDN,0.166666667,0.333333333,0.333333333,0.277777778,0,1,53,1,0.75,1,0.6,SATISFACTION,EVALUATION_01,TRUST,EVALUATION_02,1,0,0,0,0,0,0,0,0,0,0,1,0,0
390,390,14/12/2015 21:45,14/12/2015 21:52,7,1,6,5,5.5,5,4,2,1,2,1,0.5,0.333333333,0,SHFELA,MODIIN,MDN,0.5,0.5,0.5,0.5,1,1,46,0.714285714,0,0,0,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,1,0,0,0,0,0,0,0,0,0,1,0,0
391,391,14/12/2015 21:45,14/12/2015 21:52,7,2,4,6,5,4,3,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.5,0.333333333,0.666666667,0.5,0.75,0,34,0.857142857,0.5,1,0.1,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,0,0,0
392,392,14/12/2015 21:40,14/12/2015 21:52,12,0,6,6,6,6,5,1,0,1,0,0,0,0,SHFELA,MODIIN,MDN,0.5,0.666666667,0.5,0.555555556,0,1,28,0.857142857,0,0,0.4,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393,393,14/12/2015 21:47,14/12/2015 21:53,6,2,7,3,5,2,1,1,0,2,0,0,0.166666667,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.166666667,0.277777778,0.75,1,33,0.857142857,0.5,0,0,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,1,1,0,0,1,0,0,0,0,0,0,0,0,0
394,394,14/12/2015 21:45,14/12/2015 21:53,8,0,8,5,6.5,5,9,3,1,1,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.5,0.666666667,1,0.722222222,0.5,1,20,0.428571429,0,0,0.6,SATISFACTION,EVALUATION_01,EVALUATION_02,TRUST,1,1,0,0,0,0,0,0,0,0,0,0,0,0
395,395,14/12/2015 21:50,14/12/2015 21:53,3,0,6,1,3.5,3,2,2,2,3,1,1,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,0,0,21,0.428571429,0.5,0,0.4,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,0,1,1,0,0,1,0,1,0,0,0,1,0,0
396,396,14/12/2015 21:18,14/12/2015 21:53,35,2,7,7,7,4,8,3,0,2,0,0,0.166666667,0,SHFELA,MODIIN,MDN,0.666666667,0.5,0.833333333,0.666666667,0.75,NA,81,0.571428571,0,0,0.7,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,1,0,0,0,0,0,0,0,0,1,1,1,0,0
397,397,14/12/2015 21:44,14/12/2015 21:54,10,0,3,3,3,4,4,1,0,1,0,0,0,0,SHARON,KFAR SABA,KFS,0.5,0.333333333,0,0.277777778,0,0,22,0.714285714,0.5,0,0.3,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,398,14/12/2015 21:50,14/12/2015 21:54,4,0,4,4,4,4,4,3,3,3,1,1,0.833333333,1,SHARON,RAANANA,RNA,0.333333333,0.333333333,0.333333333,0.333333333,1,0,28,0.857142857,0,0,0.8,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399,399,14/12/2015 21:49,14/12/2015 21:54,5,2,6,7,6.5,8,9,2,1,1,1,0.5,0.166666667,0,SHFELA,MODIIN,MDN,0.5,0.5,0.666666667,0.555555556,0,1,34,0.857142857,0.5,1,0.2,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400,400,14/12/2015 21:48,14/12/2015 21:54,6,1,2,3,2.5,4,3,3,1,3,1,0.5,0.666666667,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.5,0.388888889,0.75,0,36,0.571428571,0.25,1,0.7,EVALUATION_02,EVALUATION_01,TRUST,SATISFACTION,1,1,0,0,0,0,0,0,0,0,0,0,0,0
401,401,14/12/2015 21:51,14/12/2015 21:56,5,2,3,4,3.5,4,3,2,2,2,1,1,0.5,0,SHARON,KFAR SABA,KFS,0.5,0.5,0.333333333,0.444444444,0,0,48,0.857142857,0.75,1,0.5,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,1,1,0,0,1,0,0,0,0,0,0,0,0,0
402,402,14/12/2015 21:52,14/12/2015 21:58,6,1,8,8,8,7,7,2,1,3,1,0.5,0.5,0,OTHER,BEER YAAKOV,OTHER,0.666666667,0.5,0.666666667,0.611111111,0,1,28,0.571428571,0.25,0,0.9,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403,403,14/12/2015 21:54,14/12/2015 22:00,6,0,2,2,2,3,1,2,1,3,1,0.5,0.5,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.166666667,0,0.166666667,0,1,39,0.428571429,0.25,1,0.2,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,404,14/12/2015 21:54,14/12/2015 22:02,8,2,4,4,4,4,4,1,0,3,0,0,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,1,1,57,0.857142857,0.75,1,0.4,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,405,14/12/2015 21:58,14/12/2015 22:03,5,0,5,6,5.5,7,6,2,1,1,1,0.5,0.166666667,0,SHFELA,MODIIN,MDN,0.5,0.5,0.333333333,0.444444444,0.75,0,35,0.857142857,0.75,1,0.6,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,1,0,0,0,0,0,0,0,0,0,1,0,0
406,406,14/12/2015 21:57,14/12/2015 22:03,6,2,8,8,8,8,7,1,0,3,0,0,0.333333333,0,SHFELA,MODIIN,MDN,0.5,0.5,0.5,0.5,0,1,50,1,0.75,1,0.4,EVALUATION_01,TRUST,SATISFACTION,EVALUATION_02,1,0,0,0,1,0,0,0,0,0,0,0,0,0
407,407,14/12/2015 21:57,14/12/2015 22:03,6,2,5,5,5,5,5,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.5,0.5,0.5,0.5,1,0,56,0.428571429,0.5,0,0.7,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,0,0,0,1,0,1,1,0,0,0,1,0,0
408,408,14/12/2015 21:57,14/12/2015 22:03,6,1,4,5,4.5,4,4,3,2,3,1,1,0.833333333,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.166666667,0.166666667,0.222222222,0.75,1,28,0.571428571,0,1,0.4,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409,409,14/12/2015 21:57,14/12/2015 22:04,7,0,4,5,4.5,5,5,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.5,0.388888889,0.75,1,32,0.571428571,0.5,1,0.6,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410,410,14/12/2015 21:59,14/12/2015 22:04,5,1,3,3,3,3,1,2,1,1,1,0.5,0.166666667,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.166666667,0.277777778,0.75,1,25,0.857142857,0.5,0,0.8,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,1,1,0,1,0,0,0,0,0,0,0,0,0,0
411,411,14/12/2015 21:57,14/12/2015 22:04,7,1,6,6,6,5,5,2,2,1,1,1,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,0.75,1,38,0.571428571,0.5,1,0.8,EVALUATION_02,SATISFACTION,EVALUATION_01,TRUST,0,1,0,0,0,0,0,0,0,0,0,1,0,0
412,412,14/12/2015 21:56,14/12/2015 22:04,8,1,5,7,6,7,3,3,1,2,1,0.5,0.5,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0.333333333,0.333333333,0,1,35,0.857142857,0.5,0,0.4,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,413,14/12/2015 22:01,14/12/2015 22:05,4,2,4,6,5,4,1,2,1,2,1,0.5,0.333333333,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0,0,0.055555556,1,1,27,0.857142857,0,0,0.4,EVALUATION_01,EVALUATION_02,TRUST,SATISFACTION,0,0,0,0,1,0,0,0,0,0,0,1,0,0
414,414,14/12/2015 22:01,14/12/2015 22:06,5,1,4,2,3,4,2,1,0,2,0,0,0.166666667,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.166666667,0.277777778,0.75,0,32,0.857142857,0.25,0,0.7,SATISFACTION,TRUST,EVALUATION_02,EVALUATION_01,1,1,0,0,0,0,0,0,0,0,0,0,0,0
415,415,14/12/2015 22:01,14/12/2015 22:06,5,2,4,3,3.5,6,7,2,1,1,1,0.5,0.166666667,0,SHFELA,NES TZIONA,NTZ,0.333333333,0.333333333,0.333333333,0.333333333,0,1,46,1,0.75,1,0.4,TRUST,EVALUATION_01,EVALUATION_02,SATISFACTION,1,0,0,0,1,0,0,0,0,0,0,0,0,0
416,416,14/12/2015 22:00,14/12/2015 22:07,7,0,3,5,4,5,6,1,0,1,0,0,0,0,SHFELA,RISHON LEZION,RLZ,0.166666667,0.166666667,0.166666667,0.166666667,0,1,24,0.714285714,0.75,0,0.6,EVALUATION_02,EVALUATION_01,SATISFACTION,TRUST,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417,417,14/12/2015 22:00,14/12/2015 22:07,7,2,5,3,4,3,4,3,1,3,1,0.5,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.5,0.166666667,0.333333333,0.333333333,0.75,1,25,0.857142857,0,1,0.3,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,0,1,0,0,1,0,0,0,0,0,0,0,0,0
418,418,14/12/2015 21:57,14/12/2015 22:07,10,0,3,4,3.5,5,4,2,1,2,1,0.5,0.333333333,0,SHFELA,MODIIN,MDN,0.333333333,0.166666667,0.333333333,0.277777778,0.5,1,35,0.428571429,0.25,1,0.4,TRUST,EVALUATION_01,SATISFACTION,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,0,0,0,0
419,419,14/12/2015 22:00,14/12/2015 22:08,8,0,6,3,4.5,3,3,1,0,2,0,0,0.166666667,0,SHFELA,RISHON LEZION,RLZ,0.5,0.166666667,0.166666667,0.277777778,1,0,31,0.857142857,0.5,0,0.6,EVALUATION_02,SATISFACTION,TRUST,EVALUATION_01,1,0,0,0,0,0,0,0,0,0,0,1,0,0
420,420,14/12/2015 22:03,14/12/2015 22:08,5,1,8,9,8.5,10,8,1,0,3,0,0,0.333333333,0,SHFELA,MODIIN,MDN,0.666666667,0.833333333,1,0.833333333,1,0,39,0.857142857,0.75,1,0.7,TRUST,SATISFACTION,EVALUATION_01,EVALUATION_02,1,1,0,1,0,0,0,0,0,0,0,1,0,0
421,421,14/12/2015 22:03,14/12/2015 22:08,5,1,6,7,6.5,5,7,3,1,3,1,0.5,0.666666667,0,SHFELA,NES TZIONA,NTZ,0.5,0.5,0.5,0.5,0.75,0,43,0.285714286,0,1,0.6,SATISFACTION,TRUST,EVALUATION_02,EVALUATION_01,0,0,0,0,0,0,0,0,0,0,0,1,0,0
422,422,14/12/2015 22:02,14/12/2015 22:08,6,0,4,4,4,4,4,3,1,3,1,0.5,0.666666667,0,SHARON,HERZELIA,HZL,0.333333333,0.333333333,0.333333333,0.333333333,1,0,43,0.857142857,0.5,1,0.6,EVALUATION_01,TRUST,EVALUATION_02,SATISFACTION,1,1,1,0,0,0,0,0,0,0,0,0,0,0
423,423,14/12/2015 22:01,14/12/2015 22:08,7,1,6,4,5,5,4,3,2,3,1,1,0.833333333,0,SHFELA,MODIIN,MDN,0.333333333,0.333333333,0.333333333,0.333333333,0.75,0,48,0.857142857,0.75,1,0.4,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,1,1,0,0,0,0,0,0,0,0,0,0,0,0
424,424,14/12/2015 22:02,14/12/2015 22:09,7,2,4,4,4,3,3,3,4,1,1,1,0.666666667,1,SHARON,RAMAT HASHARON,RSR,0.833333333,0.833333333,1,0.888888889,1,0,35,0.857142857,0.75,1,0.8,EVALUATION_01,EVALUATION_02,SATISFACTION,TRUST,1,1,0,0,1,0,0,0,0,0,0,0,0,0
425,425,14/12/2015 22:04,14/12/2015 22:10,6,0,10,10,10,10,8,2,1,1,1,0.5,0.166666667,0,SHFELA,NES TZIONA,NTZ,0.833333333,0.833333333,0.5,0.722222222,0,1,37,1,0.25,0,0.7,TRUST,SATISFACTION,EVALUATION_02,EVALUATION_01,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426,426,14/12/2015 22:02,14/12/2015 22:11,9,2,3,4,3.5,5,1,3,1,2,1,0.5,0.5,0,SHFELA,MODIIN,MDN,0.166666667,0,0,0.055555556,0,1,39,0.857142857,0.25,0,0.1,SATISFACTION,TRUST,EVALUATION_01,EVALUATION_02,0,0,0,0,1,0,0,0,0,0,0,0,0,0
427,427,14/12/2015 22:05,14/12/2015 22:12,7,0,8,8,8,5,7,2,1,2,1,0.5,0.333333333,0,SHFELA,NES TZIONA,NTZ,0.5,0.5,0.5,0.5,0,0,35,0.714285714,0.25,0,0.4,SATISFACTION,EVALUATION_02,TRUST,EVALUATION_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428,428,14/12/2015 22:08,14/12/2015 22:14,6,2,3,3,3,3,4,2,1,3,1,0.5,0.5,0,SHFELA,RISHON LEZION,RLZ,0,0.166666667,0.166666667,0.111111111,0,1,34,1,0.5,1,0.3,TRUST,EVALUATION_02,EVALUATION_01,SATISFACTION,0,1,0,0,1,0,0,0,0,0,0,0,0,0
429,429,14/12/2015 22:12,14/12/2015 22:18,6,1,4,4,4,4,3,3,2,2,1,1,0.666666667,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.166666667,0.166666667,0.222222222,1,1,45,1,0.5,1,0.6,SATISFACTION,EVALUATION_02,EVALUATION_01,TRUST,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,430,14/12/2015 22:15,14/12/2015 22:20,5,0,5,5,5,6,6,3,1,2,1,0.5,0.5,0,SHFELA,RISHON LEZION,RLZ,0.333333333,0.333333333,0,0.222222222,0.75,1,43,0.857142857,0,1,0.7,EVALUATION_01,EVALUATION_02,SATISFACTION,TRUST,1,0,0,0,0,0,0,0,0,0,0,0,0,0
